album_name,track_title,track_n,lyric,line
Regional at Best,Car Radio,5,oh-whoa-oh,54
Regional at Best,Car Radio,5,Whoa,55
Regional at Best,Car Radio,5,oh-whoa-oh,56
Regional at Best,Car Radio,5,Whoa,57
Regional at Best,Car Radio,5,oh-whoa-oh,58
Regional at Best,Car Radio,5,Whoa,59
Regional at Best,Car Radio,5,oh-whoa-oh,60
Regional at Best,Car Radio,5,Whoa,61
Regional at Best,Car Radio,5,oh-whoa-oh,62
Regional at Best,Car Radio,5,Whoa,63
Regional at Best,Car Radio,5,oh-whoa-oh,64
Regional at Best,Car Radio,5,Whoa,65
Regional at Best,Car Radio,5,oh-whoa-oh,66
Regional at Best,Car Radio,5,And now I just sit in silence,67
Regional at Best,Car Radio,5,And now I just sit in silence,68
Regional at Best,Car Radio,5,And now I just sit,69
Regional at Best,Car Radio,5,And now I just sit in silence,70
Regional at Best,Car Radio,5,And now I just sit in silence,71
Regional at Best,Car Radio,5,And now I just sit in silence,72
Regional at Best,Car Radio,5,And now I just sit,73
Regional at Best,Car Radio,5,I ponder of something great,74
Regional at Best,Car Radio,5,My lungs will fill and then deflate,75
Regional at Best,Car Radio,5,"They fill with fire, exhale desire",76
Regional at Best,Car Radio,5,"I know it's dire, my time today",77
Regional at Best,Car Radio,5,"I have these thoughts so often, I ought",78
Regional at Best,Car Radio,5,To replace that slot with what I once bought,79
Regional at Best,Car Radio,5,'Cause somebody stole my car radio,80
Regional at Best,Car Radio,5,And now I just sit in silence,81
Regional at Best,Forest,6,"Ooh, ooh",1
Regional at Best,Forest,6,"Ooh, ooh",2
Regional at Best,Forest,6,Ooh,3
Regional at Best,Forest,6,I don't know why I feed on emotion,4
Regional at Best,Forest,6,There's a stomach inside my brain,5
Regional at Best,Forest,6,"I don't wanna be heard, I wanna be listened to",6
Regional at Best,Forest,6,Does it bother anyone else that someone else has your name? (Oh),7
Regional at Best,Forest,6,Does it bother anyone else that someone else has your name,8
Regional at Best,Forest,6,your name?,9
Regional at Best,Forest,6,"I scream, you scream",10
Regional at Best,Forest,6,"We all scream, 'cause we're terrified",11
Regional at Best,Forest,6,Of what's around the corner,12
Regional at Best,Forest,6,We stay in place,13
Regional at Best,Forest,6,'Cause we don't wanna lose our lives,14
Regional at Best,Forest,6,So let's think of something better,15
Regional at Best,Forest,6,Down in the forest,16
Regional at Best,Forest,6,we'll sing a chorus,17
Regional at Best,Forest,6,One that everybody knows,18
Regional at Best,Forest,6,Hands held higher,19
Regional at Best,Forest,6,we'll be on fire,20
Regional at Best,Forest,6,Singing songs that nobody wrote,21
Regional at Best,Forest,6,My brain has given up,22
Regional at Best,Forest,6,white flags are hoisted,23
Regional at Best,Forest,6,I took some food for thought,24
Regional at Best,Forest,6,it might be poisoned,25
Regional at Best,Forest,6,The stomach in my brain throws up onto the page,26
Regional at Best,Forest,6,Does it bother anyone else that someone else has your name?,27
Regional at Best,Forest,6,Does it bother anyone else that someone else has your name?,28
Regional at Best,Forest,6,"I scream, you scream",29
Regional at Best,Forest,6,"We all scream, 'cause we're terrified",30
Regional at Best,Forest,6,Of what's around the corner,31
Regional at Best,Forest,6,We stay in place,32
Regional at Best,Forest,6,'Cause we don't wanna lose our lives,33
Regional at Best,Forest,6,So let's think of something better (better),34
Regional at Best,Forest,6,Oh,35
Regional at Best,Forest,6,Down in the forest,36
Regional at Best,Forest,6,we'll sing a chorus,37
Regional at Best,Forest,6,One that everybody knows,38
Regional at Best,Forest,6,Hands held higher,39
Regional at Best,Forest,6,we'll be on fire,40
Regional at Best,Forest,6,Singing songs that nobody wrote,41
Regional at Best,Forest,6,Quickly moving towards the storm,42
Regional at Best,Forest,6,"moving forward, torn",43
Regional at Best,Forest,6,Into pieces over reasons of what these storms are for,44
Regional at Best,Forest,6,I don't understand why everything I adore,45
Regional at Best,Forest,6,Takes a different form when I squint my eyes,46
Regional at Best,Forest,6,Have you ever done that? When you squint your eyes,47
Regional at Best,Forest,6,And your eyelashes make it look a little not right,48
Regional at Best,Forest,6,And then when just enough light comes from just the right side,49
Regional at Best,Forest,6,And you find you're not who you're supposed to be?,50
Regional at Best,Forest,6,This is not what you're supposed to see,51
Regional at Best,Forest,6,"Please, remember me? I am supposed to be",52
Regional at Best,Forest,6,King of a kingdom,53
Regional at Best,Forest,6,or swinging on a swing,54
Regional at Best,Forest,6,Something happened to my imagination,55
Regional at Best,Forest,6,This situation's becoming dire,56
Regional at Best,Forest,6,My tree house is on fire,57
Regional at Best,Forest,6,And for some reason I smell gas on my hands,58
Regional at Best,Forest,6,This is not what I had planned,59
Regional at Best,Forest,6,This is not what I had planned,60
Regional at Best,Forest,6,Down in the forest,61
Regional at Best,Forest,6,we'll sing a chorus,62
Regional at Best,Forest,6,Hands held higher,63
Regional at Best,Forest,6,we'll be on fire,64
Regional at Best,Forest,6,Singing songs that nobody wrote,65
Regional at Best,Forest,6,Down in the forest,66
Regional at Best,Forest,6,we'll sing a chorus,67
Regional at Best,Forest,6,One that everybody knows,68
Regional at Best,Forest,6,Hands held higher,69
Regional at Best,Forest,6,we'll be on fire,70
Regional at Best,Forest,6,Singing songs that nobody wrote,71
Regional at Best,Forest,6,Hands held higher,72
Regional at Best,Forest,6,we'll be on fire,73
Regional at Best,Forest,6,Hands held higher,74
Regional at Best,Forest,6,we'll be on fire,75
Regional at Best,Glowing Eyes,7,Ladidada Ladidadida,1
Regional at Best,Glowing Eyes,7,Ladidada Ladidada,2
Regional at Best,Glowing Eyes,7,Ladidada Ladidadida,3
Regional at Best,Glowing Eyes,7,Ladidada Ladidaa,4
Regional at Best,Glowing Eyes,7,We all are stranger creatures than when we all started out as kids,5
Regional at Best,Glowing Eyes,7,Culture forbid,6
Regional at Best,Glowing Eyes,7,We have romantic fantasies about what dying truly is,7
Regional at Best,Glowing Eyes,7,Fall off the grid,8
Regional at Best,Glowing Eyes,7,We live for the night's decor,9
Regional at Best,Glowing Eyes,7,It reveals what we dream of,10
Regional at Best,Glowing Eyes,7,I know there's someone at the door,11
Regional at Best,Glowing Eyes,7,"They called for help, of this I'm sure",12
Regional at Best,Glowing Eyes,7,But do I want to say goodbye to all the glowing eyes?,13
Regional at Best,Glowing Eyes,7,I'm holding on to what I know,14
Regional at Best,Glowing Eyes,7,"And what I know, I must let go",15
Regional at Best,Glowing Eyes,7,But I would rather play a song,16
Regional at Best,Glowing Eyes,7,For the eyes to sing along,17
Regional at Best,Glowing Eyes,7,The eyes to sing along (Ladidada Ladidadida),18
Regional at Best,Glowing Eyes,7,"Long, long (Ladidada Ladidaa)",19
Regional at Best,Glowing Eyes,7,"Ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh",20
Regional at Best,Glowing Eyes,7,"Ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh",21
Regional at Best,Glowing Eyes,7,"Ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh",22
Regional at Best,Glowing Eyes,7,"Ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh",23
Regional at Best,Glowing Eyes,7,We all know somebody who knows somebody who's doing great,24
Regional at Best,Glowing Eyes,7,I know some people who know people who are flying straight,25
Regional at Best,Glowing Eyes,7,But I'll kindly enter into rooms of depression,26
Regional at Best,Glowing Eyes,7,While ceiling fans and idle hands will take my life again,27
Regional at Best,Glowing Eyes,7,We live for the night's decor,28
Regional at Best,Glowing Eyes,7,It reveals what we dream of,29
Regional at Best,Glowing Eyes,7,I know there's someone at the door,30
Regional at Best,Glowing Eyes,7,"They called for help, of this I'm sure",31
Regional at Best,Glowing Eyes,7,But do I want to say goodbye to all the glowing eyes?,32
Regional at Best,Glowing Eyes,7,I'm holding on to what I know,33
Regional at Best,Glowing Eyes,7,"And what I know, I must let go",34
Regional at Best,Glowing Eyes,7,But I would rather play a song,35
Regional at Best,Glowing Eyes,7,For the eyes to sing along,36
Regional at Best,Glowing Eyes,7,This room is far too dark,37
Regional at Best,Glowing Eyes,7,For us to stay around,38
Regional at Best,Glowing Eyes,7,Redemption's not that far,39
Regional at Best,Glowing Eyes,7,And darkness is going down,40
Regional at Best,Glowing Eyes,7,This room is far too dark,41
Regional at Best,Glowing Eyes,7,For us to stay around,42
Regional at Best,Glowing Eyes,7,Redemption's not that far,43
Regional at Best,Glowing Eyes,7,And darkness is going down,44
Regional at Best,Glowing Eyes,7,Ladidada ladidadida,45
Regional at Best,Glowing Eyes,7,Ladidada ladidada,46
Regional at Best,Glowing Eyes,7,Ladidada ladidadida,47
Regional at Best,Glowing Eyes,7,Ladidada ladidaa,48
Regional at Best,Glowing Eyes,7,I'm holding on to what I know (ladidada ladidadida),49
Regional at Best,Glowing Eyes,7,"And what I know, I must let go (ladidada ladidada)",50
Regional at Best,Glowing Eyes,7,But I would rather play a song (ladidada ladidadida),51
Regional at Best,Glowing Eyes,7,For eyes to sing along (ladidada ladidada),52
Regional at Best,Glowing Eyes,7,(Ladidada ladidada),53
Regional at Best,Glowing Eyes,7,The eyes to sing along (ladidada ladidada),54
Regional at Best,Glowing Eyes,7,"Long, long (ladidada ladidada)",55
Regional at Best,Glowing Eyes,7,Make them stop (ladidada ladidada),56
Regional at Best,Glowing Eyes,7,Make them stop (ladidada ladidada),57
Regional at Best,Glowing Eyes,7,Make them stop (ladidada ladidada),58
Regional at Best,Glowing Eyes,7,Make them stop (ladidada ladidada),59
Regional at Best,Glowing Eyes,7,Make them stop,60
Regional at Best,Kitchen Sink,8,Nobody thinks what I think,1
Regional at Best,Kitchen Sink,8,nobody dreams when they blink,2
Regional at Best,Kitchen Sink,8,Think things on the brink of blasphemy,3
Regional at Best,Kitchen Sink,8,I'm my own shrink,4
Regional at Best,Kitchen Sink,8,Think things are after me,5
Regional at Best,Kitchen Sink,8,I'm my catastrophe,6
Regional at Best,Kitchen Sink,8,At my kitchen sink,7
Regional at Best,Kitchen Sink,8,You don't know what that means,8
Regional at Best,Kitchen Sink,8,Because a kitchen sink to you is not a kitchen sink to me,9
Regional at Best,Kitchen Sink,8,"Okay, friend?",10
Regional at Best,Kitchen Sink,8,Are you searching for purpose?,11
Regional at Best,Kitchen Sink,8,"Then write something, yeah, it might be worthless",12
Regional at Best,Kitchen Sink,8,"Then paint something then, and it might be wordless",13
Regional at Best,Kitchen Sink,8,Pointless curses,14
Regional at Best,Kitchen Sink,8,nonsense verses,15
Regional at Best,Kitchen Sink,8,You'll see purpose start to surface,16
Regional at Best,Kitchen Sink,8,No one else is dealing with your demons,17
Regional at Best,Kitchen Sink,8,"Meaning maybe defeating them could be the beginning of your meaning, friend",18
Regional at Best,Kitchen Sink,8,"Go away, go away",19
Regional at Best,Kitchen Sink,8,"Go away, go away",20
Regional at Best,Kitchen Sink,8,"Leave me alone, leave me alone",21
Regional at Best,Kitchen Sink,8,"Leave me alone, leave me alone",22
Regional at Best,Kitchen Sink,8,Leave me alone,23
Regional at Best,Kitchen Sink,8,Leave me alone,24
Regional at Best,Kitchen Sink,8,Leave me alone,25
Regional at Best,Kitchen Sink,8,"Nobody thinks what you think, no one",26
Regional at Best,Kitchen Sink,8,Empathy might be on the brink of extinction,27
Regional at Best,Kitchen Sink,8,They will play a game and say they know what you're going through,28
Regional at Best,Kitchen Sink,8,And I tried to come up with an artistic way to say they don't know you,29
Regional at Best,Kitchen Sink,8,And neither do I,30
Regional at Best,Kitchen Sink,8,so here's a prime example of a stand-up guy,31
Regional at Best,Kitchen Sink,8,Who hates what he believes and loves it at the same time,32
Regional at Best,Kitchen Sink,8,"Here's my brother, and his head's screwed up, but that's alright",33
Regional at Best,Kitchen Sink,8,Time gains momentum the moment when I'm living in 'em,34
Regional at Best,Kitchen Sink,8,I'm winning a momentary,35
Regional at Best,Kitchen Sink,8,sinning a moment passing after,36
Regional at Best,Kitchen Sink,8,A re-beginning moments mending memories,37
Regional at Best,Kitchen Sink,8,Pretending enemies are frenemies,38
Regional at Best,Kitchen Sink,8,sending me straight to bending me,39
Regional at Best,Kitchen Sink,8,My bad behavior but I bet I could have been a better man,40
Regional at Best,Kitchen Sink,8,"Copy and paste caught me, and copy, better rhymes bother me",41
Regional at Best,Kitchen Sink,8,The better the rhythm the badder I am but I bet I'll battle with 'em battle,42
Regional at Best,Kitchen Sink,8,"Better I am, gambling man, better bet I am a gambling man, I am?",43
Regional at Best,Kitchen Sink,8,"Go away, go away",44
Regional at Best,Kitchen Sink,8,"Go away, go away",45
Regional at Best,Kitchen Sink,8,"Leave me alone, leave me alone",46
Regional at Best,Kitchen Sink,8,"Leave me alone, leave me alone",47
Regional at Best,Kitchen Sink,8,Leave me alone,48
Regional at Best,Kitchen Sink,8,Don't leave me alone,49
Regional at Best,Kitchen Sink,8,Oh,50
Regional at Best,Kitchen Sink,8,Oh,51
Regional at Best,Kitchen Sink,8,Oh,52
Regional at Best,Kitchen Sink,8,Oh,53
Regional at Best,Kitchen Sink,8,Oh,54
Regional at Best,Anathema,9,You will never know,1
Regional at Best,Anathema,9,What's behind my skull,2
Regional at Best,Anathema,9,So won't you say goodnight,3
Regional at Best,Anathema,9,So I can say goodbye,4
Regional at Best,Anathema,9,You will never know,5
Regional at Best,Anathema,9,What's under my hair,6
Regional at Best,Anathema,9,So won't you say goodnight,7
Regional at Best,Anathema,9,So I can say goodbye,8
Regional at Best,Anathema,9,You will never know,9
Regional at Best,Anathema,9,What's under my skin,10
Regional at Best,Anathema,9,So won't you say goodnight,11
Regional at Best,Anathema,9,So I can say goodbye,12
Regional at Best,Anathema,9,You will never know,13
Regional at Best,Anathema,9,What is in my veins,14
Regional at Best,Anathema,9,So won't you say goodnight,15
Regional at Best,Anathema,9,So I can say goodbye,16
Regional at Best,Anathema,9,Won't you go to someone else's dreams,17
Regional at Best,Anathema,9,Won't you go to someone else's head,18
Regional at Best,Anathema,9,Haven't you taken enough from me,19
Regional at Best,Anathema,9,Won't you torture someone else's sleep?,20
Regional at Best,Anathema,9,And you will never know (won't you go to someone else's dreams),21
Regional at Best,Anathema,9,What I'm thinking of,22
Regional at Best,Anathema,9,So won't you say goodnight (won't you go to someone else's head),23
Regional at Best,Anathema,9,So I can say goodbye,24
Regional at Best,Anathema,9,And you will never understand (haven't you taken enough from me),25
Regional at Best,Anathema,9,What I believe,26
Regional at Best,Anathema,9,So won't you say goodnight (won't you torture someone else's sleep?),27
Regional at Best,Anathema,9,So I can say goodbye,28
Regional at Best,Anathema,9,I,29
Regional at Best,Anathema,9,Haven't you taken enough from me,30
Regional at Best,Anathema,9,Won't you torture someone else's sleep? (I),31
Regional at Best,Anathema,9,Won't you go to someone else's dreams,32
Regional at Best,Anathema,9,Won't you go to someone else's head,33
Regional at Best,Anathema,9,Haven't you taken enough from me,34
Regional at Best,Anathema,9,Won't you torture someone else's sleep?,35
Regional at Best,Anathema,9,I start to part two halves of my heart in the dark and I,36
Regional at Best,Anathema,9,Don't know where I should go,37
Regional at Best,Anathema,9,And the tears and the fears begin to multiply,38
Regional at Best,Anathema,9,Taking time in a simple place,39
Regional at Best,Anathema,9,In my bed where my head rests on a pillowcase,40
Regional at Best,Anathema,9,And it's said that a war's lead but I forget,41
Regional at Best,Anathema,9,That I let another day go by,42
Regional at Best,Anathema,9,I want to be afraid but it seems that these days,43
Regional at Best,Anathema,9,I'm caught under water and I'm falling farther,44
Regional at Best,Anathema,9,My heart's getting harder,45
Regional at Best,Anathema,9,I'm calling my father,46
Regional at Best,Anathema,9,Am I screaming to an empty sky?,47
Regional at Best,Anathema,9,"Empty sky, no way, that's me",48
Regional at Best,Anathema,9,'Cause one half of my heart is free,49
Regional at Best,Anathema,9,"Empty sky, no way, that's me",50
Regional at Best,Anathema,9,'Cause the other half of my heart's asleep,51
Regional at Best,Lovely,10,You say things with your mouth,1
Regional at Best,Lovely,10,Cobwebs and flies come out,2
Regional at Best,Lovely,10,I hear a second voice behind your tongue somehow,3
Regional at Best,Lovely,10,Luckily I can read your mind,4
Regional at Best,Lovely,10,Flies and cobwebs unwind,5
Regional at Best,Lovely,10,They will not take you down,6
Regional at Best,Lovely,10,"They will not cast you out, out",7
Regional at Best,Lovely,10,"Dear friend, here we are again pretending,",8
Regional at Best,Lovely,10,To understand how you think your world is ending,9
Regional at Best,Lovely,10,Sending signals and red flags in waves,10
Regional at Best,Lovely,10,It's hard to tell the difference between blood and water these days,11
Regional at Best,Lovely,10,I'll pray that one day you see,12
Regional at Best,Lovely,10,The only difference between life and dying,13
Regional at Best,Lovely,10,Is one is trying,14
Regional at Best,Lovely,10,that's all we're called to do,15
Regional at Best,Lovely,10,So try to love me and I'll try to save you,16
Regional at Best,Lovely,10,Won't you stay alive?,17
Regional at Best,Lovely,10,I'll take you on a ride,18
Regional at Best,Lovely,10,I will make you believe you are lovely,19
Regional at Best,Lovely,10,Won't you stay alive?,20
Regional at Best,Lovely,10,I'll take you on a ride,21
Regional at Best,Lovely,10,I will make you believe you are lovely,22
Regional at Best,Lovely,10,Your redemption won't grow stale,23
Regional at Best,Lovely,10,We are now just setting sail,24
Regional at Best,Lovely,10,On the seas of what we fear,25
Regional at Best,Lovely,10,Treason now is growing near to me,26
Regional at Best,Lovely,10,I'm coming clean,27
Regional at Best,Lovely,10,"God, hit me straight on",28
Regional at Best,Lovely,10,"God, hit me straight on",29
Regional at Best,Lovely,10,Won't you stay alive?,30
Regional at Best,Lovely,10,I'll take you on a ride,31
Regional at Best,Lovely,10,I will make you believe you are lovely,32
Regional at Best,Lovely,10,Won't you stay alive?,33
Regional at Best,Lovely,10,I'll take you on a ride,34
Regional at Best,Lovely,10,I will make you believe you are lovely,35
Regional at Best,Lovely,10,Don't be gone,36
Regional at Best,Lovely,10,Don't be gone,37
Regional at Best,Lovely,10,Don't be gone,38
Regional at Best,Lovely,10,Don't be gone,39
Regional at Best,Lovely,10,Don't be gone,40
Regional at Best,Lovely,10,You say things with your mouth,41
Regional at Best,Lovely,10,Cobwebs and flies come out!,42
Regional at Best,Lovely,10,You say things with your mouth,43
Regional at Best,Lovely,10,Cobwebs and flies come out,44
Regional at Best,Lovely,10,You say things with your mouth,45
Regional at Best,Lovely,10,Cobwebs and flies come out!,46
Regional at Best,Lovely,10,You say things with your mouth,47
Regional at Best,Lovely,10,Cobwebs and flies come out!,48
Regional at Best,Lovely,10,You say things with your mouth,49
Regional at Best,Lovely,10,Cobwebs and flies come out!,50
Regional at Best,Lovely,10,You say things with your mouth,51
Regional at Best,Lovely,10,Cobwebs and flies come out!,52
Regional at Best,Ruby,11,Ruby I hope I see you,1
Regional at Best,Ruby,11,I've waited all this week,2
Regional at Best,Ruby,11,For you to walk my way,3
Regional at Best,Ruby,11,Your soul will capture me,4
Regional at Best,Ruby,11,Your momma painted your room,5
Regional at Best,Ruby,11,"a shade of pink, she said",6
Regional at Best,Ruby,11,But with your great arrival that shade has turned to red.,7
Regional at Best,Ruby,11,Ruby take my hand,8
Regional at Best,Ruby,11,please lead me to the Promised Land,9
Regional at Best,Ruby,11,"Tell me, where am I from",10
Regional at Best,Ruby,11,"your eyes say, ""Shada de da dum."" Ruby, you're royalty",11
Regional at Best,Ruby,11,"In your home land, they all call you ""Queen""",12
Regional at Best,Ruby,11,"Tell me, where are you from, your eyes say, ""Shada de da dum.""",13
Regional at Best,Ruby,11,You're an angel fallen down,14
Regional at Best,Ruby,11,won't you tell us of the clouds,15
Regional at Best,Ruby,11,You have fallen from the sky.,16
Regional at Best,Ruby,11,How high? How high?,17
Regional at Best,Ruby,11,You're an angel fallen down,18
Regional at Best,Ruby,11,Won't you tell us of the clouds,19
Regional at Best,Ruby,11,You have fallen from the sky.,20
Regional at Best,Ruby,11,How high? How high?,21
Regional at Best,Ruby,11,You're true and pure,22
Regional at Best,Ruby,11,You hold the cure,23
Regional at Best,Ruby,11,We're all diseased,24
Regional at Best,Ruby,11,You hold the key.,25
Regional at Best,Ruby,11,You're an angel fallen down,26
Regional at Best,Ruby,11,won't you tell us of the clouds,27
Regional at Best,Ruby,11,You have fallen from the sky.,28
Regional at Best,Ruby,11,How high? How high?,29
Regional at Best,Ruby,11,"Tell our dad, ""I'm sorry.""",30
Regional at Best,Ruby,11,"Tell our dad, ""I'm sorry.""",31
Regional at Best,Ruby,11,"Tell our dad, ""I'm sorry.""",32
Regional at Best,Ruby,11,"Tell our dad, ""I'm sorry.""",33
Regional at Best,Ruby,11,"Tell our dad, ""I'm sorry.""",34
Regional at Best,Ruby,11,"Tell our dad, ""I'm sorry.""",35
Regional at Best,Ruby,11,"Tell our dad, ""I'm sorry.""",36
Regional at Best,Ruby,11,You're an angel!,37
Regional at Best,Ruby,11,You're an angel!,38
Regional at Best,Ruby,11,You're an angel!,39
Regional at Best,Ruby,11,You're an angel!,40
Regional at Best,Ruby,11,You're an angel!,41
Regional at Best,Ruby,11,"Tell our dad, ""I'm sorry.""",42
Regional at Best,Ruby,11,"Tell our dad, ""I'm sorry.""",43
Regional at Best,Ruby,11,"Tell our dad, ""I'm sorry.""",44
Regional at Best,Ruby,11,You're an angel,45
Regional at Best,Trees,12,I know where You stand,1
Regional at Best,Trees,12,silent in the trees,2
Regional at Best,Trees,12,And that's where I am,3
Regional at Best,Trees,12,silent in the trees,4
Regional at Best,Trees,12,Why won't You speak where I happen to be?,5
Regional at Best,Trees,12,Silent in the trees,6
Regional at Best,Trees,12,standing cowardly,7
Regional at Best,Trees,12,I can feel Your breath,8
Regional at Best,Trees,12,I can feel my death,9
Regional at Best,Trees,12,I want to know You,10
Regional at Best,Trees,12,I want to see,11
Regional at Best,Trees,12,I want to say,12
Regional at Best,Trees,12,Hello,13
Regional at Best,Trees,12,hello,14
Regional at Best,Trees,12,"Hello, oh",15
Regional at Best,Trees,12,hello,16
Regional at Best,Trees,12,"Da da, da da da, da-da",17
Regional at Best,Trees,12,"Da da, da da da, da-da",18
Regional at Best,Trees,12,"Da da, da da da, da-da",19
Regional at Best,Trees,12,"Da da, da da da, da-da",20
Regional at Best,Trees,12,I know where You stand,21
Regional at Best,Trees,12,silent in the trees,22
Regional at Best,Trees,12,And that's where I am,23
Regional at Best,Trees,12,silent in the trees,24
Regional at Best,Trees,12,Why won't You speak where I happen to be?,25
Regional at Best,Trees,12,Silent in the trees,26
Regional at Best,Trees,12,standing cowardly,27
Regional at Best,Trees,12,I can feel Your breath,28
Regional at Best,Trees,12,I can feel my death,29
Regional at Best,Trees,12,I want to know You,30
Regional at Best,Trees,12,I want to see,31
Regional at Best,Trees,12,I want to say,32
Regional at Best,Trees,12,"Hello (da da, da da da, da-da)",33
Regional at Best,Trees,12,"(Da da, da da da, da-da)",34
Regional at Best,Trees,12,"Hello (da da, da da da, da-da)",35
Regional at Best,Trees,12,"(Da da, da da da, da-da)",36
Regional at Best,Trees,12,"Hello, hello, hello, hello",37
Regional at Best,Trees,12,"(Da da, da da da, da-da)",38
Regional at Best,Trees,12,"(Da da, da da da, da-da)",39
Regional at Best,Trees,12,"Yeah (da da, da da da, da-da)",40
Regional at Best,Trees,12,"(Da da, da da da, da-da)",41
Regional at Best,Trees,12,"Oh, oh",42
Regional at Best,Trees,12,"Oh, oh",43
Regional at Best,Trees,12,"Oh, oh",44
Regional at Best,Trees,12,"Oh, oh",45
Regional at Best,Trees,12,"Oh, oh",46
Regional at Best,Trees,12,"Hello, hello (oh, oh)",47
Regional at Best,Trees,12,"Hello, hello (oh, oh)",48
Regional at Best,Be Concerned,13,"Where'd you go, huh?",1
Regional at Best,Be Concerned,13,They all think I know you,2
Regional at Best,Be Concerned,13,It's so hard to motivate me to devote a,3
Regional at Best,Be Concerned,13,Single inch of me to something I can't see I,4
Regional at Best,Be Concerned,13,"Don't mean to pry, but why would you even make the eyes?",5
Regional at Best,Be Concerned,13,"I don't believe my ears, and I'm scared of my own head",6
Regional at Best,Be Concerned,13,I will deny you for years then I'll make you raise me from the dead,7
Regional at Best,Be Concerned,13,And if I said that I would live for you for nothing in return,8
Regional at Best,Be Concerned,13,"Well, I'm sorry, Mr. Gullible, but lying's all I've learned",9
Regional at Best,Be Concerned,13,So be concerned,10
Regional at Best,Be Concerned,13,So be concerned,11
Regional at Best,Be Concerned,13,No music,12
Regional at Best,Be Concerned,13,And I could talk about anything,13
Regional at Best,Be Concerned,13,Whether or not it's worthwhile is based on who's listening,14
Regional at Best,Be Concerned,13,Most of us listen if it's something we can relate to,15
Regional at Best,Be Concerned,13,All of us relate if it's something we've just been through,16
Regional at Best,Be Concerned,13,Take it for granted,17
Regional at Best,Be Concerned,13,Trust is damaged and now we panic,18
Regional at Best,Be Concerned,13,Living empty-handed,19
Regional at Best,Be Concerned,13,Living lives like we can't manage,20
Regional at Best,Be Concerned,13,I can't feel you,21
Regional at Best,Be Concerned,13,But still,22
Regional at Best,Be Concerned,13,know where home is feeling like Jonah did,23
Regional at Best,Be Concerned,13,Almost dropped the bat,24
Regional at Best,Be Concerned,13,like every base was fully loaded,25
Regional at Best,Be Concerned,13,"So be concerned, yeah, uh-huh uh-uhuh",26
Regional at Best,Be Concerned,13,"So be concerned, yeah, yeah",27
Regional at Best,Be Concerned,13,I am disappearing,28
Regional at Best,Be Concerned,13,Inside my bird's eye theories,29
Regional at Best,Be Concerned,13,"I try to say goodbye, defy, and deny what it is I'm fearing",30
Regional at Best,Be Concerned,13,"Clearly, I am dying, tearily I am writing",31
Regional at Best,Be Concerned,13,"Merely testifying, that to testify requires I",32
Regional at Best,Be Concerned,13,Pass the test with colors flying,33
Regional at Best,Be Concerned,13,I don't believe you most the time,34
Regional at Best,Be Concerned,13,I'm lying 'cause I say I am fine,35
Regional at Best,Be Concerned,13,"You are the pearl, I am the swine",36
Regional at Best,Be Concerned,13,So break my life and take this rhyme,37
Regional at Best,Be Concerned,13,I'm so sorry but I do believe,38
Regional at Best,Be Concerned,13,"That all my bridges, I have burned",39
Regional at Best,Be Concerned,13,And I've earned a policy of no return,40
Regional at Best,Be Concerned,13,So be concerned,41
Regional at Best,Be Concerned,13,So be concerned,42
Regional at Best,Be Concerned,13,So be concerned,43
Regional at Best,Be Concerned,13,So be concerned,44
Regional at Best,Clear,14,I wish that I had two faces to prove which theory works,1
Regional at Best,Clear,14,Yelling on the street corner or cleverly masking your words,2
Regional at Best,Clear,14,I take my face off at the door 'cause I don't know who they will take me for,3
Regional at Best,Clear,14,I wonder if I tell them what I did last night,4
Regional at Best,Clear,14,"Whether or not I got caught, they just might",5
Regional at Best,Clear,14,"Wage war on you, therefore it's true",6
Regional at Best,Clear,14,That I shot my general on my side of enemy lines,7
Regional at Best,Clear,14,I'm the son of all I've done,8
Regional at Best,Clear,14,I'm the son of all I've done,9
Regional at Best,Clear,14,"Imposter, been fostered",10
Regional at Best,Clear,14,Then my new father drained my dirty blood,11
Regional at Best,Clear,14,I'm the son of all I've done,12
Regional at Best,Clear,14,I'm the son of all I've done,13
Regional at Best,Clear,14,"Imposter, been fostered",14
Regional at Best,Clear,14,Then my new father drained my dirty blood,15
Regional at Best,Clear,14,I'm not trying to be lying to you,16
Regional at Best,Clear,14,But it takes a clever guy to do what I do,17
Regional at Best,Clear,14,It takes some chivalry and well-placed energy,18
Regional at Best,Clear,14,To subliminally get yourself inside you,19
Regional at Best,Clear,14,Introspection is the name of this session,20
Regional at Best,Clear,14,"Spread this infection, reflect it on the next one",21
Regional at Best,Clear,14,"The next one, the next one, and when we're done",22
Regional at Best,Clear,14,We'll all have made something new under the sun,23
Regional at Best,Clear,14,"I'm not done, I'm not done yet, no",24
Regional at Best,Clear,14,Kick me off the stage and take my microphone,25
Regional at Best,Clear,14,Then you'll walk up to me and when you get close,26
Regional at Best,Clear,14,"I'll look you in the face and say, ""Where's your home?",27
Regional at Best,Clear,14,"Where are you going and why are you here?""",28
Regional at Best,Clear,14,Have you asked these questions? Have you been sincere?,29
Regional at Best,Clear,14,"Want to know what I believe, it's right here",30
